id,methodLandValuation,valuationReportId,valuationReportUId,amountofPremiumPayableA,acquisitionCostofTDRA,acquisitionCostofTDRB,amountsPayabletoStateGovernmentA,amountsPayabletoStateGovernmentB,landPremiumPayableA,landPremiumPayableB,estimatedConstructionCostOfRehabA,estimatedConstructionCostOfRehabB,actualCostofConstructionOfReDevA,actualCostofConstructionOfReDevB,costTowardsClearanceA,costTowardsClearanceB,costofASRLinkedPremiumA,costofASRLinkedPremiumB,subTotalofLandCostA,subTotalofLandCostB,subTotalofLandCostaFlag,subTotalofLandCostbFlag,estCostofConstructasCertifybyEngA,actualCostofConstructIncurredAndPaidB,onSiteExpenditureforDevelopmentA,onSiteExpenditureforDevelopmentB,paymentofTaxesA,paymentofTaxesB,interestPayabletoFinanceA,interestPayabletoFinanceB,subTotofDevelopCostA,subTotofDevelopCostB,subTotofDevelopCostaFlag,subTotofDevelopCostbFlag,totalEstimatedCostofTheRealEstateProject,totalCostIncurredandPaid,totalCostIncurredandPaidFlag,perofcompletionofConstructionWork,proportionoftheCostB,amtWithdrawnfromDesigAccount,amtWithdrawnTillDateofThisCerti,amtWithdrawnTillDateofThisCertiFlag,netAmtWithdrawfromDesigBnkAccUnderCerti,promotersName,projectsName,verificationAccTillDate,nameofCA,nameofCAFirm,partnerMemShipNo,memshipDate,place,estBalCosttoCompleteProject,estBalCosttoCompleteProjectFlag,balUnbookedAreatoBeCerti,estReceivablesofOngoingProjectFlag,amttobeDepositedinDesigAccFlag,caUdiNumber,notesToCertificate,caFrnNo,caDesignation,formThreeBankDtl,loanDtLList,physProgressList,mortgageDeedList,formThreeCertiId,formThreeCertiUId,isApplicable,isVariation,underRedevelopment,createdOn,projectRegID,acquisitionCostofLandA_new,acquisitionCostofLandB_new,amountofPremiumPayableB_new,balAmtofReceivablesfromBookedAptmnts_new,estAmtofSalesProceedsinRespectofUnbookedAptmnts_new,estReceivablesofOngoingProject_new,amttobeDepositedinDesigAcc_new,acquisitionCostofLandA,acquisitionCostofLandB,amountofPremiumPayableB,balAmtofReceivablesfromBookedAptmnts,estAmtofSalesProceedsinRespectofUnbookedAptmnts,estReceivablesofOngoingProject,amttobeDepositedinDesigAcc
15367, , , ,60457600,0,0,10250200,10250200,0,0,0,0.0,0.0,0,0,0,0,0,376783000,376783000, , ,1700000000,1712540000,225000000,221845000,50000000,143608000,400000000,380248000,2375000000,2375000000, , ,2751780000,2751780000, ,100.0,100.0,2751780000,2855050000, ,-103264000,RAJGREEN INFRASTRUCTURE,"Poonyabhumi - A,B,C,F",2018-11-30,CA RAkesh J Kotadia,DILIP PARESH AND CO,124134.0,2018-12-26 00:00:00,SURAT,0, ,8163.7, , , , , , ,"{'formThreeBIdPk': None, 'formThreeBbankName': 'ICICI Bank', 'formThreeBbankCode': 'ICICI Bank', 'formThreeBbankBranch': 'L P SAVANI ROAD', 'formThreeBaccountNumber': '183705000348', 'formThreeBifscCode': 'ICIC0001837', 'formThreeBOpeningBal': '3678084.00', 'formThreeBOpeningBalDate': '2018-06-15 00:00:00', 'formThreeBDeposit': '608274461', 'formThreeBWithdrawals': '605006641', 'formThreeBClosingBal': '6945904', 'closingBalanceDate': '2018-11-30 00:00:00', 'form3bankPassbookId': None, 'form3bankPassbookUid': None, 'stateCode': 'GJ', 'stateName': 'Gujarat', 'bankModel': 125, 'districtCode': 'SURAT', 'districtName': 'Surat', 'entryType': 'QTR', 'status': 'APPROVED', 'accountHolderName': None, 'accountType': None, 'createdOn': None, 'id': 23398}",[],[],[],149028.0,UXSACQAOEN3QRF23GE5USRAW21I1RE8LX10OGK6QF0L92H48BZ,0, ,NO, ,1068, , , , , , , ,306075000,306075000,60457600,195983000,406346000,602329000,70
64096, , , ,0,0,0,0,6908210,0,0,0,0.0,0.0,0,0,0,0,0,3660000000,1075020000, , ,2860000000,2920140000,210000000,143527000,180000000,177848000,200000000,234815000,3450000000,3416190000, , ,7110000000,4491210000, ,100.0,63.17,4491210000,3223610000, ,1267600000,GLOBALE INFRASPACE LLP,GLOBALE TEXTILE MARKET,2018-01-31,SHRADHA JASMIN MEHTA,SHRADHA MEHTA & ASSOCIATES,177956.0,2017-09-12 00:00:00,SURAT,2618790000, ,304867.0, , ,21177956AAAALL3328,"1)  The amount of withdrawal till date of this certificate is based on books of accounts , bank and section 4 (2)(l)(d) of RERE Act 2016.
",145709W,Proprietor,"{'formThreeBIdPk': None, 'formThreeBbankName': 'ICICI Bank', 'formThreeBbankCode': 'ICICI Bank', 'formThreeBbankBranch': 'City Light Branch, Surat', 'formThreeBaccountNumber': '085105001139', 'formThreeBifscCode': 'ICIC0000851', 'formThreeBOpeningBal': '2360449.00', 'formThreeBOpeningBalDate': '2018-01-31 00:00:00', 'formThreeBDeposit': '2013859867', 'formThreeBWithdrawals': '2006640311', 'formThreeBClosingBal': '9580005', 'closingBalanceDate': '2019-12-31 00:00:00', 'form3bankPassbookId': None, 'form3bankPassbookUid': None, 'stateCode': 'GJ', 'stateName': 'Gujarat', 'bankModel': 125, 'districtCode': 'VALS', 'districtName': 'Valsad', 'entryType': 'QTR', 'status': 'APPROVED', 'accountHolderName': 'GLOBALE INFRASPACE LLP', 'accountType': None, 'createdOn': None, 'id': 84947}",[],"[{'id': 48325, 'reason': '', 'createdOn': '2021-11-30T12:04:04.000+0530', 'modifiedOn': None}]",[],639641.0,578D4UHTJOJEZKRGASZZL78CUZDP14RREHWIFX24FJDH61VSY7,0,YES,NO, ,1109, , , , , , , ,3660000000,1068110000,0,450501000,3966660000,4417160000,100
26052, , , ,617159000,59339248,59339248,206651894,206651894,0,0,0,0.0,0.0,0,0,0,0,0,1957440000,1948300000, , ,2963700000,2545560000,294164768,294165000,63720800,63720800,736500344,691430000,4058090000,3594870000, , ,6015530000,5543170000, ,100.0,92.15,5543170000,5543170000, ,0,J P ISCON PRIVATE LIMITED,ISCON PLATINUM,2019-09-30,RACHANA HARISHANKER SHARMA,"Rachana H Sharma & Asso,",176783.0,2019-07-01 00:00:00,AHMEDABAD,472355000, ,9939.92, , ,19176783AAAAID9939,na,,Proprietor,"{'formThreeBIdPk': None, 'formThreeBbankName': 'ICICI Bank', 'formThreeBbankCode': 'ICICI Bank', 'formThreeBbankBranch': 'C G ROAD', 'formThreeBaccountNumber': '777705000751', 'formThreeBifscCode': 'ICIC0001367', 'formThreeBOpeningBal': '312.00', 'formThreeBOpeningBalDate': '2019-09-30 00:00:00', 'formThreeBDeposit': '0', 'formThreeBWithdrawals': '0', 'formThreeBClosingBal': '312', 'closingBalanceDate': '2019-09-30 00:00:00', 'form3bankPassbookId': None, 'form3bankPassbookUid': None, 'stateCode': 'GJ', 'stateName': 'Gujarat', 'bankModel': 125, 'districtCode': 'AHME', 'districtName': 'Ahmedabad', 'entryType': 'QTR', 'status': 'APPROVED', 'accountHolderName': 'M/S J P Iscon Pvt LTD Retention Account', 'accountType': None, 'createdOn': None, 'id': 38257}","[{'frmThrLoanDlsId': 4556, 'formOneBIdPk': 26052, 'lenderName': 'ICICI Bank Ltd', 'loanAmountTaken': '650000000', 'loanAgreement': None, 'loanUploadPDFID': 259106, 'loanUploadPDFUID': '0QFWFPRGTCBXIZ7A0IBYDLMGMINZCXEV32C1PP3EJROAJK4QHN', 'totalUnitMortage': '887', 'mortgageDeedPDF': '259107', 'mortgageDeedPDFId': None, 'mortgageDeedPDFUId': None, 'loanDisbursalReceived': '650000000', 'loanRepaid': '650000000', 'loanBalance': '0', 'createdOn': None}]","[{'id': 9445, 'reason': '', 'createdOn': '2019-12-21T12:14:06.000+0530', 'modifiedOn': None}]",[],259109.0,AZQBAGQ3Z7PVUVMMZ3EHGUVAXTURTICXRV2EQU391TRQBI9WXJ,0,YES,NO, ,1136, , , , , , , ,1074290000,1074290000,608018000,173911000,471102000,645013000,70
8284, , , ,56073600,0,0,18524690,18524690,0,0,0,0.0,0.0,0,0,0,0,0,388566000,388566000, , ,1993880000,1670800000,47614000,47614000,0,0,600000000,558883000,2641490000,2277300000, , ,3030060000,2665870000, ,100.0,87.98,2665870000,2110320000, ,555550000,HAPPY HOME CORPORATION,CELEBRITY GREENS,2018-12-01,MANISH N SUTARWALA,SUTARWALA ASSOCIATES,101515.0,2018-12-13 00:00:00,SURAT,364192000, ,17427.3, , , , , , ,"{'formThreeBIdPk': None, 'formThreeBbankName': 'HDFC', 'formThreeBbankCode': 'HDFC', 'formThreeBbankBranch': 'PARLE POINT SURAT', 'formThreeBaccountNumber': '00670350000453', 'formThreeBifscCode': 'HDFC0000067', 'formThreeBOpeningBal': '0.00', 'formThreeBOpeningBalDate': '2018-09-15 00:00:00', 'formThreeBDeposit': '563218185', 'formThreeBWithdrawals': '563218185', 'formThreeBClosingBal': '0', 'closingBalanceDate': '2018-11-30 00:00:00', 'form3bankPassbookId': None, 'form3bankPassbookUid': None, 'stateCode': 'GJ', 'stateName': 'Gujarat', 'bankModel': 123, 'districtCode': 'SURAT', 'districtName': 'Surat', 'entryType': 'QTR', 'status': 'APPROVED', 'accountHolderName': None, 'accountType': None, 'createdOn': None, 'id': 12188}",[],[],[],85427.0,LOBES8F9BIZC7DOWSLYGQ2320GUB2094OIC55PWSD55SOFP2S6,0, ,NO, ,1332, , , , , , , ,313968000,313968000,56073600,263664000,1181060000,1444720000,70
110437, , , ,225408000,0,0,74244863,74244863,0,0,0,0.0,0.0,0,0,0,0,0,1557980000,1556380000, , ,920000000,698974000,100000000,83100100,65000000,15882200,560000000,592567000,1645000000,1390520000, , ,3202980000,2946900000, ,100.0,92.01,2946900000,1877670000, ,1069240000,MAHIKA INFRA LLP,Sheetal Westpark Residency,2022-06-15,JAYMIN NARESHKUMAR BHATI,Bhati & Associates,157626.0,2014-05-20 00:00:00,Ahmedabad,256076000, ,9081.19, , ,22157626AVKKGO4764,"1.ON THE BASIS OF INFORMATION AND EXPLANATION GIVEN TO ME BY THE MANAGEMENT I HAVE VERIFIED ALL THE DETAILS OF FROM -3.
2. WE HAVE MADE TEST CHECK FOR VERIFICATION FROM -3A TO CHECK THE LIST OF ALLOTEE. ALL THE DATA IS PROVIDED TO US BY THE MANAGEMENT IT SELF.
3. LOAN DETAILS ARE TAKEN ON THE BASIS OF MRL AND DATA PROVIDED TO ME BY THE MANAGEMENT.
4.FOR BIFURCATION OF INTEREST COST WE HAVE RELIED UPON THE MRL GIVE TO US AND BIFURCATION PROVIDED IN THE DATA.",146243W,Proprietor,"{'formThreeBIdPk': None, 'formThreeBbankName': 'ICICI Bank', 'formThreeBbankCode': 'ICICI Bank', 'formThreeBbankBranch': 'Shahibaug Ahmedabad', 'formThreeBaccountNumber': '777705211115', 'formThreeBifscCode': 'ICIC0000294', 'formThreeBOpeningBal': '4272276.00', 'formThreeBOpeningBalDate': '2022-06-15 00:00:00', 'formThreeBDeposit': '0', 'formThreeBWithdrawals': '0', 'formThreeBClosingBal': '4272276', 'closingBalanceDate': '2022-06-15 00:00:00', 'form3bankPassbookId': None, 'form3bankPassbookUid': None, 'stateCode': 'GJ', 'stateName': 'Gujarat', 'bankModel': 125, 'districtCode': 'AHME', 'districtName': 'Ahmedabad', 'entryType': 'QTR', 'status': 'APPROVED', 'accountHolderName': 'Mahika Infra LLP Rera Designated Account for Project Sheetal Westpark Residency', 'accountType': None, 'createdOn': None, 'id': 132655}","[{'frmThrLoanDlsId': 58245, 'formOneBIdPk': 110437, 'lenderName': 'PNB Housing Finance Limited', 'loanAmountTaken': '1140000000', 'loanAgreement': None, 'loanUploadPDFID': 819493, 'loanUploadPDFUID': 'UE8CTMNMKFW4SDUZB0RLIW8ETS5LB6HI7UH612MSLVX29OLTDW', 'totalUnitMortage': '392', 'mortgageDeedPDF': '819494', 'mortgageDeedPDFId': 819494, 'mortgageDeedPDFUId': '3T1VS38NDCRZ150AJCQ7VA7VKPB6AUYX9GD7YB3GL5WKWTGV5G', 'loanDisbursalReceived': '1140000000', 'loanRepaid': '862631695', 'loanBalance': '277368305', 'createdOn': None}, {'frmThrLoanDlsId': 58246, 'formOneBIdPk': 110437, 'lenderName': 'State Bank of India', 'loanAmountTaken': '250600000', 'loanAgreement': None, 'loanUploadPDFID': 819495, 'loanUploadPDFUID': 'ZSEH2J9YIKQN5GEWLIHSLJ52FU91L5D0ENRU70AAPS429G8VCX', 'totalUnitMortage': '0', 'mortgageDeedPDF': '819496', 'mortgageDeedPDFId': 819496, 'mortgageDeedPDFUId': 'N9VT5YJ35LONJDQAU6RU8VYLQ4T8O5II43QONYL6E49PD7AQMA', 'loanDisbursalReceived': '250600000', 'loanRepaid': '219407690', 'loanBalance': '31192310', 'createdOn': None}]","[{'id': 90046, 'reason': '', 'createdOn': '2022-09-27T16:59:37.000+0530', 'modifiedOn': None}]",[],819504.0,TF2LA6WQIJCMTY7I4FJED17Q2JN3D6CKZFL9SN04PJ12XIV8LC,0,YES,NO, ,2104, , , , , , , ,1258330000,1258330000,223809000,235085000,970926000,1206010000,70
110544, , , ,210000000,0,0,10290000,10290000,0,0,0,0.0,0.0,0,0,0,0,0,841890000,841890000, , ,8796500000,8266500000,85500000,79294600,0,0,1055500000,1910060000,9937500000,9937500000, , ,10779400000,10779400000, ,0.0,100.0,10779400000,659671000, ,10119700000,MANAV INFRASTRUCTURE PVT LTD,AGORA CITY CENTER,2023-05-31,PRABHAT ABHAYKUMAR DOSHI,DODIA DOSHI & ASSOCIATES,137936.0,2011-01-31 00:00:00,VADODARA,0, ,53089.4, , ,23137936BGWUJB9150,"1. Form 3A is prepared by the management . We have verified the booking amount on the ledger balance produce before us. Further, we have  relied upon information provide regarding  agreement to sell between company and allotee, we have not verified the same.  Any error or deficiency in information in the said annexure is sole responsibility of the management only. Further, the management has required to obtained NOC from the lender on Booked units. As informed by the management, the said has been obtained.
It is the primary responsibility of the Management of MANAV INFRASTRUCTURE PVT LTD to prepare, produce and maintain all accounting and other relevant supporting records and documents required for the purpose of this certificate. This responsibility includes the design, implementation and maintenance of necessary and appropriate internal control commensurate with the nature and size of entity.  
2. The above cost incurred figures are verified based on the ledger balances shown in trial balance produce before us on an even date subject to final audit.
3. The Estimated Total Cost of Project is Calculated and Provided by the Management.",129411W,Partner,"{'formThreeBIdPk': None, 'formThreeBbankName': 'HDFC', 'formThreeBbankCode': 'HDFC', 'formThreeBbankBranch': 'ARUN COMPLEX, 36 ALKAPURI SOCIETY, R C DUTT ROAD, VADODARA', 'formThreeBaccountNumber': '50200030677185', 'formThreeBifscCode': 'HDFC0000033', 'formThreeBOpeningBal': '3803468.00', 'formThreeBOpeningBalDate': '2023-02-28 00:00:00', 'formThreeBDeposit': '0', 'formThreeBWithdrawals': '0.00', 'formThreeBClosingBal': '3803468', 'closingBalanceDate': '2023-05-31 00:00:00', 'form3bankPassbookId': None, 'form3bankPassbookUid': None, 'stateCode': 'GJ', 'stateName': 'Gujarat', 'bankModel': 123, 'districtCode': 'VADO', 'districtName': 'Vadodara', 'entryType': 'QTR', 'status': 'APPROVED', 'accountHolderName': 'Manav Infrastructure Private Limited RERA Account for Agora City Center Real Estate Project', 'accountType': None, 'createdOn': None, 'id': 132762}","[{'frmThrLoanDlsId': 58306, 'formOneBIdPk': 110544, 'lenderName': 'LIC Housing Finance Ltd', 'loanAmountTaken': '5816600000', 'loanAgreement': None, 'loanUploadPDFID': 976961, 'loanUploadPDFUID': '0HWGD5U38ZSFHET77H8SDFG3AEUNGRPBTMIW9F2O8W2IYN5URK', 'totalUnitMortage': '1785', 'mortgageDeedPDF': '976962', 'mortgageDeedPDFId': 976962, 'mortgageDeedPDFUId': '37O5K0UZ5C0XLIQHH147DDZWX5I848OI6O6IIWB85WDWBMF19H', 'loanDisbursalReceived': '5108569291', 'loanRepaid': '10970025', 'loanBalance': '5097599266', 'createdOn': None}]","[{'id': 90122, 'reason': '', 'createdOn': '2023-06-30T19:43:33.000+0530', 'modifiedOn': None}]",[],976989.0,M1LJKKU8VB4BIBAPIESYVOV9Y4NVXDCK7EWJ1N1J6OIZHY2CB5,0,YES,NO, ,2396, , , , , , , ,621600000,641521000,210000000,3505200000,7346630000,10851800000,70
24513, , , ,6367660,0,0,2228400,2228400,0,0,0,0.0,0.0,0,0,0,0,0,58096100,58096100, , ,210045000,220711000,5000000,16607300,8000000,23036700,2500000,411328,225545000,225545000, , ,283641000,283641000, ,100.0,100.0,283641000,255577000, ,28064200,SHREE RAM DEVELOPERS,GAJANAN 189,2019-09-30,HARSHESH CHHABILDAS JASVANI,HARSHESH JASVANI & ASSOCIATES,131812.0,2009-04-01 00:00:00,Ahmedabad,0, ,2734.93, , ,19131812AAAAMK8910,"THE ACTUAL COST HAS BEEN GIVEN FROM UNAUDITED ACCOUNTA SON 30.9.2019 (2) THE ARCH. AND ENG. WHO ISSUED FORM 1 &2 RESP. ALL MORE TECHNICALLY SOUND, HOWEVER AS PER REQ. OF THE FORM .3 WE HAVE GIVEN OUR OPINON TO THE BEST OF OUR KNOWLEDGE",130232W,Proprietor,"{'formThreeBIdPk': None, 'formThreeBbankName': 'Kotak Mahindra Bank', 'formThreeBbankCode': 'KOTAK', 'formThreeBbankBranch': 'ODHAV ROAD', 'formThreeBaccountNumber': '3811824629', 'formThreeBifscCode': 'KKBK0002563', 'formThreeBOpeningBal': '1547938.00', 'formThreeBOpeningBalDate': '2019-02-28 00:00:00', 'formThreeBDeposit': '0', 'formThreeBWithdrawals': '0', 'formThreeBClosingBal': '1547938', 'closingBalanceDate': '2019-09-30 00:00:00', 'form3bankPassbookId': None, 'form3bankPassbookUid': None, 'stateCode': 'GJ', 'stateName': 'Gujarat', 'bankModel': 151, 'districtCode': 'AHME', 'districtName': 'Ahmedabad', 'entryType': 'QTR', 'status': 'APPROVED', 'accountHolderName': 'SHREE RAM DEVELOPERS GAJANAN 189 RERA', 'accountType': None, 'createdOn': None, 'id': 36107}",[],"[{'id': 7870, 'reason': '', 'createdOn': '2019-11-22T18:04:18.000+0530', 'modifiedOn': None}]",[],240970.0,2HCWT26P4QUI4HP9GA5S94UNV69EY21TZ0TQ0QLK9LCDBDQUEW,0,YES,NO, ,3352, , , , , , , ,49500000,49500000,6670190,8380200,62626000,71006200,70
119142, , , ,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1270000000,875458000, , ,1180000000,1114870000,117636020,107778000,53065300,64405200,100000000,44037700,1450700000,1331090000, , ,2720700000,2206550000, ,0.0,81.1,2206550000,1833720000, ,372824000,Akshar PHC Realcon,Akshar Pavilion,2023-01-31,NIRAVKUMAR MANUBHAI SHAH,NIRAV SHAH & ASSOCIATES,110821.0,2002-01-30 00:00:00,VADODARA,514155000, ,15857.3, , ,22110821BGQVCY8361,"1.Details of Annexure Form-3A has been prepared and verified by promoters. Due to nature of information, we are unable to verify it. it is provided based on information provided by the promoter of the project. 2.Details of Form-3 has been provided on the basis of information of accounting data provided by the promoter. 3.We have not audited financial statements at the time of filing RERA return. The Information is based on books of account provided by promoter. As we are providing reasonable assurance.4.Currently there is no separate working rera account in which 70% of booking money transfer & it is ongoing project so for point no -7 withdrawal till date we consider 100% of booking money as per 3A sheet (provided by promoter) less closing balance of bank account as mention in bank details. The UDIN is-23110821BGQVCY8361 but the portal shows 22110821 (which i cannot change). Also, The Bank details are old bank details. But portal don't allow me to change the new bank details.",121897W,Partner,"{'formThreeBIdPk': None, 'formThreeBbankName': 'HDFC', 'formThreeBbankCode': 'HDFC', 'formThreeBbankBranch': 'GOTRI ROAD, VADODARA', 'formThreeBaccountNumber': '50200077766782', 'formThreeBifscCode': 'HDFC0000384', 'formThreeBOpeningBal': '1155', 'formThreeBOpeningBalDate': '2022-01-31 00:00:00', 'formThreeBDeposit': '163000', 'formThreeBWithdrawals': '132912', 'formThreeBClosingBal': '31243', 'closingBalanceDate': '2023-01-31 00:00:00', 'form3bankPassbookId': None, 'form3bankPassbookUid': None, 'stateCode': 'GJ', 'stateName': 'Gujarat', 'bankModel': 123, 'districtCode': 'VADO', 'districtName': 'Vadodara', 'entryType': 'EXT', 'status': 'PENDING', 'accountHolderName': 'AKSHAR PHC REALCON AKSHAR PAVILION RERA', 'accountType': None, 'createdOn': None, 'id': 141360}","[{'frmThrLoanDlsId': 62918, 'formOneBIdPk': 119142, 'lenderName': 'UNSECURED LOAN', 'loanAmountTaken': '232349030', 'loanAgreement': None, 'loanUploadPDFID': 961101, 'loanUploadPDFUID': 'EBBW35KTD45T4EF1MMTDEE951TLFOMX4D7J29UQLOKV0D7TZB9', 'totalUnitMortage': '0', 'mortgageDeedPDF': '716807', 'mortgageDeedPDFId': 716807, 'mortgageDeedPDFUId': 'G5D1WS1FYP0L1BAUH0ZRI3ABH1X2GDFIY6M1TG6ZBRB1RZKUS8', 'loanDisbursalReceived': '232349030', 'loanRepaid': '232349030', 'loanBalance': '0', 'createdOn': None}]","[{'id': 98298, 'reason': '', 'createdOn': '2022-03-26T18:12:03.000+0530', 'modifiedOn': '2023-06-06T12:02:40.000+0530'}]",[],961104.0,NQHZTI7ZX5JV45TIMK9C65C1DCN3K443Z2FHBZGTRA841FW5V7,0,YES,NO, ,3404, , , , , , , ,1270000000,875458000,0,46330000,1056510000,1102840000,70
122180,Agreement Value, , ,0,0,0,24974330,24974330,0,0,0, , ,0,0,0,0,0,675243000,675243000,0.0,0.0,2036380000,2036380000,202800000,202800000,62135700,62135700,246009752,246010000,2547320000,2547320000,0.0,0.0,3222570000,3222570000,0.0,0.0,1.0,3222570000,3407600000,0.0,-185031000, , , , , , , , ,0,0.0,1048.0,0.0,0.0, , , , ,"{'formThreeBIdPk': None, 'formThreeBbankName': 'Ratnakar Bank Ltd.', 'formThreeBbankCode': None, 'formThreeBbankBranch': 'Viva Complex,Ellisbridge', 'formThreeBaccountNumber': '409001024921', 'formThreeBifscCode': 'RATN0000158', 'formThreeBOpeningBal': '1070', 'formThreeBOpeningBalDate': '30-Sep-2023', 'formThreeBDeposit': '0', 'formThreeBWithdrawals': '0', 'formThreeBClosingBal': '1070', 'closingBalanceDate': '22-Dec-2023', 'form3bankPassbookId': 3669499, 'form3bankPassbookUid': 'PSCPBgWgy6yDhm1aHyqDnPdqXurzrjkY0lwkhhWgxvzH08YD1u9U5yXUHM0Zijli2AzYgCJpAefyiq3L199VRhVXnYLGjijiotDKicXWA7EDiK3ft', 'stateCode': None, 'stateName': 'Gujarat', 'bankModel': None, 'districtCode': None, 'districtName': 'Ahmedabad', 'entryType': None, 'status': None, 'accountHolderName': 'SHANTIKRUPA ESTATES PRIVATE LIMITED-THE OTHERSIDE RERA ACCOUNT', 'accountType': None, 'createdOn': '2023-12-29T11:34:43.607+0530', 'id': 144398}","[{'frmThrLoanDlsId': 64826, 'formOneBIdPk': 122180, 'lenderName': 'Ratnakar Bank Limited', 'loanAmountTaken': '400000000', 'loanAgreement': None, 'loanUploadPDFID': 3669487, 'loanUploadPDFUID': 'P4APhgWgM6f0h9qaD9qWSPqaX0bziikXplaBhEjgYczja8h0179U5GXXnMbZijoiPDzZtCtfAfzyRM30W9u', 'totalUnitMortage': '400', 'mortgageDeedPDF': 'docId3', 'mortgageDeedPDFId': 3669486, 'mortgageDeedPDFUId': 'P3wPzEWo86gyhd2a19qW3PVAX2rzrKkZMlAPhbtgz7zyR8Xa18rU4XXA9MxyiKkiutzVgCJfAfyybr3R29o', 'loanDisbursalReceived': '275000000', 'loanRepaid': '275000000', 'loanBalance': '0', 'createdOn': '2023-12-29T11:34:43.614+0530'}]",[],[], , ,0, ,NO,2023-12-29 11:34:44,3925, , , , , , , ,650269000,650269000,0,1534500,56111000,57645500,70
137013,Agreement Value, , ,36056000,0,0,1980450,1980450,0,0,0, , ,0,0,0,0,0,583281000,99380500,0.0,0.0,2600000000,2141210000,70000000,64997200,10000000,0,792783468,765299000,3472780000,2971510000,0.0,0.0,4056060000,3070890000,0.0,0.0,0.76,3070890000,1283470000,1.0,1787410000, , , , , , , , ,985175000,0.0,73771.9,2.0,0.0, , , , ,"{'formThreeBIdPk': None, 'formThreeBbankName': 'Canara Bank', 'formThreeBbankCode': None, 'formThreeBbankBranch': 'SPCLD MID CORPORATE BRANCH SURAT', 'formThreeBaccountNumber': '71701010025277', 'formThreeBifscCode': 'CNRB0002542', 'formThreeBOpeningBal': '73082', 'formThreeBOpeningBalDate': '31-Dec-2023', 'formThreeBDeposit': '199878205', 'formThreeBWithdrawals': '199827195', 'formThreeBClosingBal': '124092', 'closingBalanceDate': '31-Mar-2024', 'form3bankPassbookId': 3918585, 'form3bankPassbookUid': '35CPBFWp96hEhr3a28qVsPHAX29zNdk8FlPYhKXgzuzyo87H1PsU39XgXMaAiiniDizRhCKpAegyIL3a199RRMyXXaLTdilhoozKMCXoM7BiiM1fW', 'stateCode': None, 'stateName': 'Gujarat', 'bankModel': None, 'districtCode': None, 'districtName': 'Surat', 'entryType': None, 'status': None, 'accountHolderName': 'DMD DEVELOPERS PRIVATE LIMITED RERA RETENTION ACCOUNT FOR  RADHA RAMAN TEXTILE MARKET PHASE-2', 'accountType': None, 'createdOn': '2024-04-22T18:43:02.526+0530', 'id': 159231}","[{'frmThrLoanDlsId': 78047, 'formOneBIdPk': 137013, 'lenderName': 'Canara Bank', 'loanAmountTaken': '2630000000', 'loanAgreement': None, 'loanUploadPDFID': 3918552, 'loanUploadPDFUID': 'P3BPicWfM6fGhLraV6qR2PkXXZ0zRKkZ0lwKhbIgy6z1a8rG1asU39XgYMwyiKgiEMzSBCCmAHgyIq3LD9p', 'totalUnitMortage': '1578', 'mortgageDeedPDF': 'docId3', 'mortgageDeedPDFId': 3918551, 'mortgageDeedPDFUId': '43wPzhWhz6zDhmqaDuq0JPjaX08zMEkEBlzBhDKgauzy08Xf1xqUCUXQnMbZijniDAzYiCYoAsgyIL3aG9r', 'loanDisbursalReceived': '1625801628.42', 'loanRepaid': '1475880384.72', 'loanBalance': '149921243.70', 'createdOn': '2024-04-22T18:43:02.536+0530'}]",[],[], , ,0, ,NO,2024-04-22 18:43:03,3943, , , , , , , ,545244000,61344000,36056000,35375000,3282650000,3318020000,70
